Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalMinutesUsedperDay,SleepType,,,
1927972279,4/22/2016,149,0.1000000015,0.1000000015,0,0,0,0.1000000015,0,0,0,10,1430,2093,1440,Sleepless,,,
1927972279,4/23/2016,2945,2.039999962,2.039999962,0,0,0,2.039999962,0,0,0,145,1295,2499,1440,Sleepless,,,
1927972279,4/24/2016,2090,1.450000048,1.450000048,0,0.0700000003,0.2399999946,1.139999986,0,1,6,75,1358,2324,1440,Sleepless,,,
1927972279,4/25/2016,152,0.1099999994,0.1099999994,0,0,0,0.1099999994,0,0,0,12,1303,2100,1315,Sleepless,,,
1927972279,4/26/2016,3761,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,192,1058,2638,1250,Sleepless,,,
1927972279,4/27/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,1440,Sleepless,,,
1927972279,4/28/2016,1675,1.159999967,1.159999967,0,0,0,1.159999967,0,0,0,95,1167,2351,1262,Sleepless,,,
1927972279,4/29/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,1440,Sleepless,,,
1927972279,4/30/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2064,1440,Sleepless,,,
1927972279,5/1/2016,2704,1.870000005,1.870000005,0,1.00999999,0.02999999933,0.8299999833,0,14,1,70,1355,2411,1440,Sleepless,,,
1927972279,5/2/2016,3790,2.619999886,2.619999886,0,1.159999967,0.3000000119,1.159999967,0,16,8,94,1322,2505,1440,Sleepless,,,
1927972279,5/3/2016,1326,0.9200000167,0.9200000167,0,0.7300000191,0,0.1800000072,0,10,0,17,1413,2195,1440,Sleepless,,,
1927972279,5/4/2016,1786,1.24000001,1.24000001,0,0,0,1.24000001,0,0,0,87,1353,2338,1440,Sleepless,,,
1927972279,5/5/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,1440,Sleepless,,,
1927972279,5/6/2016,2091,1.450000048,1.450000048,0,0,0,1.450000048,0,0,0,108,1332,2383,1440,Sleepless,,,
1927972279,5/7/2016,1510,1.039999962,1.039999962,0,0,0,1.039999962,0,0,0,48,1392,2229,1440,Sleepless,,,
1927972279,5/8/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,1440,Sleepless,,,
1927972279,5/9/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,1440,Sleepless,,,
1927972279,5/10/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,1440,Sleepless,,,
1927972279,5/11/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2063,1440,Sleepless,,,
1927972279,5/12/2016,0,0,0,0,0,0,0,0,0,0,0,966,1383,966,Sleepless,,,
2022484408,4/1/2016,13603,9.600000381,9.600000381,0,5.460000038,0.6299999952,3.50999999,0,72,16,213,1139,2645,1440,Unclassified,,,
2022484408,4/2/2016,5477,3.839999914,3.839999914,0,0,0,3.839999914,0,0,0,237,1203,2040,1440,Unclassified,,,
2022484408,4/3/2016,11144,7.820000172,7.820000172,0,1.789999962,0.8899999857,5.139999866,0,25,22,279,1114,2395,1440,Unclassified,,,
2022484408,4/4/2016,15313,11,11,0,5.019999981,1.289999962,4.690000057,0,62,19,233,1126,2581,1440,Unclassified,,,
2022484408,4/5/2016,10805,7.590000153,7.590000153,0,0.7200000286,0.9800000191,5.889999866,0,36,37,298,1069,2735,1440,Unclassified,,,
2022484408,4/6/2016,15392,10.93000031,10.93000031,0,3.430000067,1.75,5.75,0,47,42,258,1093,2733,1440,Unclassified,,,
2022484408,4/7/2016,18247,13.82999992,13.82999992,0,7.110000134,2.210000038,4.510000229,0,72,62,252,1054,3021,1440,Unclassified,,,
2022484408,4/8/2016,13023,9.260000229,9.260000229,0,3.230000019,0.5600000024,5.46999979,0,40,12,296,1092,2577,1440,Unclassified,,,
2022484408,4/9/2016,16267,12.59000015,12.59000015,0,5.75,0.4699999988,6.369999886,0,44,16,302,1078,2811,1440,Unclassified,,,
2022484408,4/10/2016,10005,7.019999981,7.019999981,0,0.07999999821,1.049999952,5.900000095,0,1,23,339,1077,2458,1440,Unclassified,,,
2022484408,4/11/2016,10106,7.090000153,7.090000153,0,1.210000038,0.5600000024,5.329999924,0,41,16,272,1111,2568,1440,Unclassified,,,
2022484408,4/12/2016,11875,8.340000153,8.340000153,0,3.309999943,0.7699999809,4.260000229,0,42,14,227,1157,2390,1440,Unclassified,,,
2022484408,4/13/2016,12024,8.5,8.5,0,2.99000001,0.1000000015,5.409999847,0,43,5,292,1100,2601,1440,Unclassified,,,
2022484408,4/14/2016,10690,7.5,7.5,0,2.480000019,0.2099999934,4.820000172,0,32,3,257,1148,2312,1440,Unclassified,,,
2022484408,4/15/2016,11034,8.029999733,8.029999733,0,1.940000057,0.3100000024,5.78000021,0,27,9,282,1122,2525,1440,Unclassified,,,
2022484408,4/16/2016,10100,7.090000153,7.090000153,0,3.150000095,0.5500000119,3.390000105,0,41,11,151,1237,2177,1440,Unclassified,,,
2022484408,4/17/2016,15112,11.39999962,11.39999962,0,3.869999886,0.6600000262,6.880000114,0,28,29,331,1052,2782,1440,Unclassified,,,
2022484408,4/18/2016,14131,10.06999969,10.06999969,0,3.640000105,0.1199999973,6.300000191,0,48,3,311,1078,2770,1440,Unclassified,,,
2022484408,4/19/2016,11548,8.529999733,8.529999733,0,3.289999962,0.2399999946,5,0,31,7,250,1152,2489,1440,Unclassified,,,
2022484408,4/20/2016,15112,10.67000008,10.67000008,0,3.339999914,1.929999948,5.400000095,0,48,63,276,1053,2897,1440,Unclassified,,,
2022484408,4/21/2016,12453,8.739999771,8.739999771,0,3.329999924,1.110000014,4.309999943,0,104,53,255,1028,3158,1440,Unclassified,,,
2022484408,4/22/2016,12954,9.329999924,9.329999924,0,4.429999828,0.4199999869,4.46999979,0,52,10,273,1105,2638,1440,Unclassified,,,
2022484408,4/23/2016,6001,4.210000038,4.210000038,0,0,0,4.210000038,0,0,0,249,1191,2069,1440,Unclassified,,,
2022484408,4/24/2016,13481,10.27999973,10.27999973,0,4.550000191,1.149999976,4.579999924,0,37,26,216,1161,2529,1440,Unclassified,,,
2022484408,4/25/2016,11369,8.010000229,8.010000229,0,3.329999924,0.2199999988,4.460000038,0,44,8,217,1171,2470,1440,Unclassified,,,
2022484408,4/26/2016,10119,7.190000057,7.190000057,0,1.429999948,0.6600000262,5.110000134,0,55,24,275,1086,2793,1440,Unclassified,,,
2022484408,4/27/2016,10159,7.130000114,7.130000114,0,1.039999962,0.9700000286,5.119999886,0,19,20,282,1119,2463,1440,Unclassified,,,
2022484408,4/28/2016,10140,7.119999886,7.119999886,0,0.4099999964,1.330000043,5.389999866,0,6,20,291,1123,2296,1440,Unclassified,,,
2022484408,4/29/2016,10245,7.190000057,7.190000057,0,0.4799999893,1.210000038,5.5,0,21,40,281,1098,2611,1440,Unclassified,,,
2022484408,4/30/2016,18387,12.90999985,12.90999985,0,0.9399999976,1.399999976,10.56999969,0,13,23,361,1043,2732,1440,Unclassified,,,
2022484408,5/1/2016,10538,7.400000095,7.400000095,0,1.940000057,0.9599999785,4.5,0,25,28,245,1142,2380,1440,Unclassified,,,
2022484408,5/2/2016,10379,7.289999962,7.289999962,0,2.609999895,0.3400000036,4.329999924,0,36,8,277,1119,2473,1440,Unclassified,,,
2022484408,5/3/2016,12183,8.739999771,8.739999771,0,3.99000001,0.4600000083,4.28000021,0,72,14,250,1104,2752,1440,Unclassified,,,
2022484408,5/4/2016,11768,8.289999962,8.289999962,0,2.50999999,0.9300000072,4.849999905,0,36,27,272,1105,2649,1440,Unclassified,,,
2022484408,5/5/2016,11895,8.350000381,8.350000381,0,2.789999962,0.8600000143,4.699999809,0,55,20,253,1112,2609,1440,Unclassified,,,
2022484408,5/6/2016,10227,7.179999828,7.179999828,0,1.870000005,0.6700000167,4.639999866,0,24,17,295,1104,2498,1440,Unclassified,,,
2022484408,5/7/2016,6708,4.710000038,4.710000038,0,1.610000014,0.07999999821,3.019999981,0,20,2,149,1269,1995,1440,Unclassified,,,
2022484408,5/8/2016,3292,2.309999943,2.309999943,0,0,0,2.309999943,0,0,0,135,1305,1848,1440,Unclassified,,,
2022484408,5/9/2016,13379,9.390000343,9.390000343,0,2.119999886,1.629999995,5.639999866,0,35,47,297,1061,2709,1440,Unclassified,,,
2022484408,5/10/2016,12798,8.979999542,8.979999542,0,2.220000029,1.210000038,5.559999943,0,57,28,271,1084,2797,1440,Unclassified,,,
2022484408,5/11/2016,13272,9.319999695,9.319999695,0,4.179999828,1.149999976,3.99000001,0,58,25,224,1133,2544,1440,Unclassified,,,
2022484408,5/12/2016,9117,6.409999847,6.409999847,0,1.279999971,0.6700000167,4.440000057,0,16,16,236,728,1853,996,Unclassified,,,
2026352035,4/1/2016,2605,1.620000005,1.620000005,0,0,0,1.620000005,0,0,0,166,729,1407,895,Oversleep,,,
2026352035,4/2/2016,1229,0.7599999905,0.7599999905,0,0,0,0.7599999905,0,0,0,69,795,1237,864,Oversleep,,,
2026352035,4/3/2016,2308,1.429999948,1.429999948,0,0,0,1.429999948,0,0,0,115,720,1330,835,Oversleep,,,
2026352035,4/4/2016,6679,4.139999866,4.139999866,0,0,0,4.139999866,0,0,0,263,644,1583,907,Oversleep,,,
2026352035,4/5/2016,5645,3.5,3.5,0,0,0,3.5,0,0,0,248,621,1538,869,Oversleep,,,
2026352035,4/6/2016,3180,1.970000029,1.970000029,0,0,0,1.970000029,0,0,0,185,738,1421,923,Oversleep,,,
2026352035,4/7/2016,2767,1.720000029,1.720000029,0,0,0,1.720000029,0,0,0,170,673,1392,843,Oversleep,,,
2026352035,4/8/2016,3762,2.329999924,2.329999924,0,0,0,2.329999924,0,0,0,173,719,1425,892,Oversleep,,,
2026352035,4/9/2016,3098,1.919999957,1.919999957,0,0,0,1.919999957,0,0,0,185,700,1413,885,Oversleep,,,
2026352035,4/10/2016,5142,3.190000057,3.190000057,0,0,0,3.190000057,0,0,0,230,654,1515,884,Oversleep,,,
2026352035,4/11/2016,3279,2.029999971,2.029999971,0,0,0,2.029999971,0,0,0,164,694,1405,858,Oversleep,,,
2026352035,4/12/2016,4414,2.74000001,2.74000001,0,0.1899999976,0.349999994,2.200000048,0,3,8,181,706,1459,898,Oversleep,,,
2026352035,4/13/2016,4993,3.099999905,3.099999905,0,0,0,3.099999905,0,0,0,238,663,1521,901,Oversleep,,,
2026352035,4/14/2016,3335,2.069999933,2.069999933,0,0,0,2.049999952,0,0,0,197,653,1431,850,Oversleep,,,
2026352035,4/15/2016,3821,2.369999886,2.369999886,0,0,0,2.369999886,0,0,0,188,687,1444,875,Oversleep,,,
2026352035,4/16/2016,2547,1.580000043,1.580000043,0,0,0,1.580000043,0,0,0,150,728,1373,878,Oversleep,,,
2026352035,4/17/2016,838,0.5199999809,0.5199999809,0,0,0,0.5199999809,0,0,0,60,1053,1214,1113,Oversleep,,,
2026352035,4/18/2016,3325,2.059999943,2.059999943,0,0,0,2.059999943,0,0,0,182,1062,1419,1244,Oversleep,,,
2026352035,4/19/2016,2424,1.5,1.5,0,0,0,1.5,0,0,0,141,785,1356,926,Oversleep,,,
2026352035,4/20/2016,7222,4.480000019,4.480000019,0,0,0,4.480000019,0,0,0,327,623,1667,950,Oversleep,,,
2026352035,4/21/2016,2467,1.529999971,1.529999971,0,0,0,1.529999971,0,0,0,153,749,1370,902,Oversleep,,,
2026352035,4/22/2016,2915,1.809999943,1.809999943,0,0,0,1.809999943,0,0,0,162,712,1399,874,Oversleep,,,
2026352035,4/23/2016,12357,7.710000038,7.710000038,0,0,0,7.710000038,0,0,0,432,458,1916,890,Oversleep,,,
2026352035,4/24/2016,3490,2.160000086,2.160000086,0,0,0,2.160000086,0,0,0,164,704,1401,868,Oversleep,,,
2026352035,4/25/2016,6017,3.730000019,3.730000019,0,0,0,3.730000019,0,0,0,260,821,1576,1081,Oversleep,,,
2026352035,4/26/2016,5933,3.680000067,3.680000067,0,0,0,3.680000067,0,0,0,288,1018,1595,1306,Oversleep,,,
2026352035,4/27/2016,6088,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,286,586,1593,872,Oversleep,,,
2026352035,4/28/2016,6375,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,331,626,1649,957,Oversleep,,,
2026352035,4/29/2016,7604,4.710000038,4.710000038,0,0,0,4.710000038,0,0,0,352,492,1692,844,Oversleep,,,
2026352035,4/30/2016,4729,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,233,594,1506,827,Oversleep,,,
2026352035,5/1/2016,3609,2.279999971,2.279999971,0,0,0,2.279999971,0,0,0,191,716,1447,907,Oversleep,,,
2026352035,5/2/2016,7018,4.349999905,4.349999905,0,0,0,4.349999905,0,0,0,355,716,1690,1071,Oversleep,,,
2026352035,5/3/2016,5992,3.720000029,3.720000029,0,0,0,3.720000029,0,0,0,304,981,1604,1285,Oversleep,,,
2026352035,5/4/2016,6564,4.070000172,4.070000172,0,0,0,4.070000172,0,0,0,345,530,1658,875,Oversleep,,,
2026352035,5/5/2016,12167,7.539999962,7.539999962,0,0,0,7.539999962,0,0,0,475,479,1926,954,Oversleep,,,
2026352035,5/6/2016,8198,5.079999924,5.079999924,0,0,0,5.079999924,0,0,0,383,511,1736,894,Oversleep,,,
2026352035,5/7/2016,4193,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,229,665,1491,894,Oversleep,,,
2026352035,5/8/2016,5528,3.450000048,3.450000048,0,0,0,3.450000048,0,0,0,258,610,1555,868,Oversleep,,,
2026352035,5/9/2016,10685,6.619999886,6.619999886,0,0,0,6.599999905,0,0,0,401,543,1869,944,Oversleep,,,
2026352035,5/10/2016,254,0.1599999964,0.1599999964,0,0,0,0.1599999964,0,0,0,17,1002,1141,1019,Oversleep,,,
2026352035,5/11/2016,8580,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,330,569,1698,899,Oversleep,,,
2026352035,5/12/2016,8891,5.510000229,5.510000229,0,0,0,5.510000229,0,0,0,343,330,1364,673,Oversleep,,,
2320127002,4/1/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1324,1440,Unclassified,,,
2320127002,4/2/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1324,1440,Unclassified,,,
2320127002,4/3/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1324,1440,Unclassified,,,
2320127002,4/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1324,1440,Unclassified,,,
2320127002,4/5/2016,4931,3.319999933,3.319999933,0,0,0,3.319999933,0,0,0,175,1265,1708,1440,Unclassified,,,
2320127002,4/6/2016,6999,4.71999979,4.71999979,0,0,0,4.71999979,0,0,0,320,1120,1950,1440,Unclassified,,,
2320127002,4/7/2016,1846,1.24000001,1.24000001,0,0,0,1.24000001,0,0,0,93,1347,1508,1440,Unclassified,,,
2320127002,4/8/2016,3417,2.299999952,2.299999952,0,0,0,2.299999952,0,0,0,153,1287,1625,1440,Unclassified,,,
2320127002,4/9/2016,4863,3.279999971,3.279999971,0,0.05999999866,0.4199999869,2.799999952,0,1,11,208,1220,1772,1440,Unclassified,,,
2320127002,4/10/2016,2277,1.529999971,1.529999971,0,0,0,1.529999971,0,0,0,103,1337,1530,1440,Unclassified,,,
2320127002,4/11/2016,11230,7.670000076,7.670000076,0,0.8899999857,0.1199999973,6.659999847,0,10,2,390,1038,2206,1440,Unclassified,,,
2320127002,4/12/2016,10725,7.489999771,7.489999771,0,1.169999957,0.3100000024,6.010000229,0,13,9,306,1112,2124,1440,Unclassified,,,
2320127002,4/13/2016,7275,4.900000095,4.900000095,0,0,0,4.900000095,0,0,0,335,1105,2003,1440,Unclassified,,,
2320127002,4/14/2016,3973,2.680000067,2.680000067,0,0,0,2.680000067,0,0,0,191,1249,1696,1440,Unclassified,,,
2320127002,4/15/2016,5205,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,245,1195,1801,1440,Unclassified,,,
2320127002,4/16/2016,5057,3.410000086,3.410000086,0,0,0,3.400000095,0,0,0,195,1245,1724,1440,Unclassified,,,
2320127002,4/17/2016,6198,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,249,1191,1852,1440,Unclassified,,,
2320127002,4/18/2016,6559,4.420000076,4.420000076,0,0,0.2599999905,4.139999866,0,0,7,260,1173,1905,1440,Unclassified,,,
2320127002,4/19/2016,5997,4.039999962,4.039999962,0,0,0.3799999952,3.660000086,0,0,11,228,1201,1811,1440,Unclassified,,,
2320127002,4/20/2016,7192,4.849999905,4.849999905,0,0,0.4900000095,4.340000153,0,0,11,283,1146,1922,1440,Unclassified,,,
2320127002,4/21/2016,3404,2.289999962,2.289999962,0,0.05999999866,0.4199999869,1.809999943,0,1,10,127,1302,1610,1440,Unclassified,,,
2320127002,4/22/2016,5583,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,266,1174,1851,1440,Unclassified,,,
2320127002,4/23/2016,5079,3.420000076,3.420000076,0,0,0,3.420000076,0,0,0,242,1129,1804,1371,Unclassified,,,
2320127002,4/24/2016,4165,2.809999943,2.809999943,0,0,0,2.799999952,0,0,0,204,1236,1725,1440,Unclassified,,,
2320127002,4/25/2016,3588,2.420000076,2.420000076,0,0.2300000042,0.200000003,1.99000001,0,3,5,152,1280,1654,1440,Unclassified,,,
2320127002,4/26/2016,3409,2.299999952,2.299999952,0,0,0,2.299999952,0,0,0,147,1293,1632,1440,Unclassified,,,
2320127002,4/27/2016,1715,1.159999967,1.159999967,0,0,0,1.159999967,0,0,0,82,1358,1481,1440,Unclassified,,,
2320127002,4/28/2016,1532,1.029999971,1.029999971,0,0,0,1.029999971,0,0,0,76,1364,1473,1440,Unclassified,,,
2320127002,4/29/2016,924,0.6200000048,0.6200000048,0,0,0,0.6200000048,0,0,0,45,1395,1410,1440,Unclassified,,,
2320127002,4/30/2016,4571,3.079999924,3.079999924,0,0,0,3.069999933,0,0,0,234,1206,1779,1440,Unclassified,,,
2320127002,5/1/2016,772,0.5199999809,0.5199999809,0,0,0,0.5199999809,0,0,0,40,1400,1403,1440,Unclassified,,,
2320127002,5/2/2016,3634,2.450000048,2.450000048,0,0.3600000143,0.2099999934,1.879999995,0,5,6,123,1306,1613,1440,Unclassified,,,
2320127002,5/3/2016,7443,5.019999981,5.019999981,0,1.49000001,0.3700000048,3.160000086,0,20,10,206,1204,1878,1440,Unclassified,,,
2320127002,5/4/2016,1201,0.8100000024,0.8100000024,0,0,0,0.8100000024,0,0,0,52,1388,1426,1440,Unclassified,,,
2320127002,5/5/2016,5202,3.50999999,3.50999999,0,0,0.3899999857,3.109999895,0,0,11,223,1206,1780,1440,Unclassified,,,
2320127002,5/6/2016,4878,3.289999962,3.289999962,0,0,0,3.289999962,0,0,0,204,1236,1742,1440,Unclassified,,,
2320127002,5/7/2016,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,1440,Unclassified,,,
2320127002,5/8/2016,5161,3.480000019,3.480000019,0,0,0,3.470000029,0,0,0,247,1193,1821,1440,Unclassified,,,
2320127002,5/9/2016,3090,2.079999924,2.079999924,0,0,0,2.079999924,0,0,0,145,1295,1630,1440,Unclassified,,,
2320127002,5/10/2016,6227,4.199999809,4.199999809,0,0,0,4.199999809,0,0,0,290,1150,1899,1440,Unclassified,,,
2320127002,5/11/2016,6424,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,300,1140,1903,1440,Unclassified,,,
2320127002,5/12/2016,2661,1.789999962,1.789999962,0,0,0,1.789999962,0,0,0,128,830,1125,958,Unclassified,,,
2347167796,3/29/2016,10272,6.789999962,6.789999962,0,0.1599999964,3.119999886,3.5,0,2,58,208,700,2041,968,NormalSleep,,,
2347167796,3/30/2016,10533,7.099999905,7.099999905,0,1.769999981,2.059999943,3.269999981,0,21,35,255,615,2187,926,NormalSleep,,,
2347167796,3/31/2016,6760,4.46999979,4.46999979,0,0,0,4.46999979,0,0,0,250,613,1929,863,NormalSleep,,,
2347167796,4/1/2016,8328,5.510000229,5.510000229,0,0,2,3.5,0,0,33,212,804,1935,1049,NormalSleep,,,
2347167796,4/2/2016,15459,10.22000027,10.22000027,0,3.589999914,0.8100000024,5.820000172,0,51,16,327,583,2438,977,NormalSleep,,,
2347167796,4/3/2016,7485,4.949999809,4.949999809,0,0,0,4.949999809,0,0,0,324,491,2035,815,NormalSleep,,,
2347167796,4/4/2016,10254,6.800000191,6.800000191,0,1.419999957,1.230000019,4.159999847,0,21,25,231,638,2099,915,NormalSleep,,,
2347167796,4/5/2016,10114,6.820000172,6.820000172,0,1.639999986,0.4799999893,4.679999828,0,18,9,269,696,2096,992,NormalSleep,,,
2347167796,4/6/2016,11107,7.340000153,7.340000153,0,0.8999999762,2.75999999,3.680000067,0,14,46,196,759,2058,1015,NormalSleep,,,
2347167796,4/7/2016,10320,6.849999905,6.849999905,0,0.6800000072,1.230000019,4.940000057,0,15,32,315,1002,2338,1364,NormalSleep,,,
2347167796,4/8/2016,10209,6.75,6.75,0,0.1599999964,0.349999994,6.230000019,0,2,6,316,711,2104,1035,NormalSleep,,,
2347167796,4/9/2016,16081,10.63000011,10.63000011,0,1.25,1.820000052,7.559999943,0,16,32,401,970,2488,1419,NormalSleep,,,
2347167796,4/10/2016,10078,6.829999924,6.829999924,0,1.019999981,0.1199999973,5.690000057,0,12,3,303,463,2164,781,NormalSleep,,,
2347167796,4/11/2016,10001,6.610000134,6.610000134,0,0.3300000131,2.930000067,3.359999895,0,5,52,196,788,2009,1041,NormalSleep,,,
2347167796,4/12/2016,10113,6.829999924,6.829999924,0,2,0.6200000048,4.199999809,0,28,13,320,964,2344,1325,NormalSleep,,,
2347167796,4/13/2016,10352,7.010000229,7.010000229,0,1.659999967,1.940000057,3.410000086,0,19,32,195,676,2038,922,NormalSleep,,,
2347167796,4/14/2016,10129,6.699999809,6.699999809,0,0.01999999955,2.74000001,3.940000057,0,1,48,206,705,2010,960,NormalSleep,,,
2347167796,4/15/2016,10465,6.920000076,6.920000076,0,0.0700000003,1.419999957,5.429999828,0,1,24,284,720,2133,1029,NormalSleep,,,
2347167796,4/16/2016,22244,15.07999992,15.07999992,0,5.449999809,4.099999905,5.53000021,0,66,72,268,968,2670,1374,NormalSleep,,,
2347167796,4/17/2016,5472,3.619999886,3.619999886,0,0.07999999821,0.2800000012,3.25999999,0,1,7,249,508,1882,765,NormalSleep,,,
2347167796,4/18/2016,8247,5.449999809,5.449999809,0,0.7900000215,0.8600000143,3.789999962,0,11,16,206,678,1944,911,NormalSleep,,,
2347167796,4/19/2016,6711,4.440000057,4.440000057,0,0,0,4.440000057,0,0,7,382,648,2346,1037,NormalSleep,,,
2347167796,4/20/2016,10999,7.269999981,7.269999981,0,0.6800000072,1.809999943,4.78000021,0,11,43,269,1011,2198,1334,NormalSleep,,,
2347167796,4/21/2016,10080,6.75,6.75,0,1.850000024,1.529999971,3.380000114,0,23,26,208,761,2048,1018,NormalSleep,,,
2347167796,4/22/2016,7804,5.159999847,5.159999847,0,0.5600000024,1.679999948,2.920000076,0,9,27,206,781,1946,1023,NormalSleep,,,
2347167796,4/23/2016,16901,11.36999989,11.36999989,0,2.779999971,1.450000048,7.150000095,0,32,35,360,591,2629,1018,NormalSleep,,,
2347167796,4/24/2016,9471,6.260000229,6.260000229,0,0,0,6.260000229,0,0,0,360,584,2187,944,NormalSleep,,,
2347167796,4/25/2016,9482,6.380000114,6.380000114,0,1.269999981,0.5199999809,4.599999905,0,15,11,277,653,2095,956,NormalSleep,,,
2347167796,4/26/2016,5980,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,227,732,1861,959,NormalSleep,,,
2347167796,4/27/2016,11423,7.579999924,7.579999924,0,1.860000014,0.400000006,5.320000172,0,26,9,295,623,2194,953,NormalSleep,,,
2347167796,4/28/2016,5439,3.599999905,3.599999905,0,0,0,3.599999905,0,0,0,229,764,1854,993,NormalSleep,,,
2347167796,4/29/2016,42,0.02999999933,0.02999999933,0,0,0,0.02999999933,0,0,0,4,2,403,6,NormalSleep,,,
2873212765,4/1/2016,890,0.6000000238,0.6000000238,0,0,0,0.6000000238,0,0,0,41,1399,1335,1440,Unclassified,,,
2873212765,4/2/2016,2214,1.49000001,1.49000001,0,0,0,1.49000001,0,0,0,197,1243,1559,1440,Unclassified,,,
2873212765,4/3/2016,7640,5.130000114,5.130000114,0,0.1899999976,0.8000000119,4.150000095,0,3,15,315,1107,1845,1440,Unclassified,,,
2873212765,4/4/2016,9713,6.53000021,6.53000021,0,0.3400000036,0.8899999857,5.289999962,0,6,24,355,1055,2046,1440,Unclassified,,,
2873212765,4/5/2016,8432,5.670000076,5.670000076,0,0,0,5.650000095,0.009999999776,0,0,374,1066,1953,1440,Unclassified,,,
2873212765,4/6/2016,7350,4.940000057,4.940000057,0,0,0,4.940000057,0,0,0,382,1058,1910,1440,Unclassified,,,
2873212765,4/7/2016,9353,6.309999943,6.309999943,0,0.3700000048,0.6899999976,5.239999771,0,5,17,363,1055,2035,1440,Unclassified,,,
2873212765,4/8/2016,7157,4.809999943,4.809999943,0,0,0,4.809999943,0,0,0,380,1060,1944,1440,Unclassified,,,
2873212765,4/9/2016,14103,9.56000042,9.56000042,0,3.019999981,0.4099999964,6.139999866,0.009999999776,46,8,288,1098,2257,1440,Unclassified,,,
2873212765,4/10/2016,5290,3.549999952,3.549999952,0,0.03999999911,0.3400000036,3.170000076,0,1,8,251,1180,1724,1440,Unclassified,,,
2873212765,4/11/2016,7497,5.039999962,5.039999962,0,0,0,5.039999962,0,0,0,357,882,1741,1239,Unclassified,,,
2873212765,4/12/2016,8796,5.909999847,5.909999847,0,0.1099999994,0.9300000072,4.880000114,0,2,21,356,1061,1982,1440,Unclassified,,,
2873212765,4/13/2016,7618,5.119999886,5.119999886,0,0,0.2199999988,4.880000114,0.01999999955,0,8,404,1028,2004,1440,Unclassified,,,
2873212765,4/14/2016,7910,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,331,1109,1893,1440,Unclassified,,,
2873212765,4/15/2016,8482,5.699999809,5.699999809,0,0,0,5.690000057,0.009999999776,0,0,448,992,2063,1440,Unclassified,,,
2873212765,4/16/2016,9685,6.650000095,6.650000095,0,3.109999895,0.01999999955,3.50999999,0.009999999776,47,1,305,1087,2148,1440,Unclassified,,,
2873212765,4/17/2016,2524,1.700000048,1.700000048,0,0,0.349999994,1.340000033,0,0,8,160,1272,1529,1440,Unclassified,,,
2873212765,4/18/2016,7762,5.239999771,5.239999771,0,0.0700000003,0.2800000012,4.889999866,0,1,6,311,1122,1890,1440,Unclassified,,,
2873212765,4/19/2016,7948,5.369999886,5.369999886,0,0,0,5.360000134,0,0,0,389,1051,1956,1440,Unclassified,,,
2873212765,4/20/2016,9202,6.300000191,6.300000191,0,1.50999999,0.1199999973,4.659999847,0.009999999776,22,5,378,1035,2094,1440,Unclassified,,,
2873212765,4/21/2016,8859,5.980000019,5.980000019,0,0.1299999952,0.3700000048,5.46999979,0.009999999776,2,10,371,1057,1970,1440,Unclassified,,,
2873212765,4/22/2016,7286,4.900000095,4.900000095,0,0.4600000083,0,4.420000076,0.01999999955,46,0,366,1028,2241,1440,Unclassified,,,
2873212765,4/23/2016,9317,6.349999905,6.349999905,0,2.089999914,0.2300000042,4.019999981,0.009999999776,28,5,330,1077,2021,1440,Unclassified,,,
2873212765,4/24/2016,6873,4.679999828,4.679999828,0,3,0.05999999866,1.620000005,0,46,1,190,1203,1898,1440,Unclassified,,,
2873212765,4/25/2016,7373,4.949999809,4.949999809,0,0,0,4.949999809,0,0,0,359,1081,1907,1440,Unclassified,,,
